ticker,pe,pb,returns,liquidity,rating,symbol,volatility
LLY,10.0,,35.8147794017211,3092571.572,0.7000000000000001,,
NSVZ,10.0,283.0,-36.54708520179372,5273.59842519685,0.4005273598425197,,
CRVL,9.999999999999998,3664400.0,67.65338335544678,36486.56349206349,0.6036486563492064,,
WDC,10.0,7297.0,53.71813777122393,5868386.29032258,0.7000000000000001,,
GM,9.999999999999998,5562.0,68.18869065618385,15111375.806451613,0.7000000000000001,,
AEE,10.0,9439.0,20.19610339997453,1643266.488095238,0.7000000000000001,,
MCRI,9.999999999999998,8401.0,30.268258644751146,114991.2,0.6114991200000001,,
6862,10.0,3099999.9999999995,5.4421768707483045,17457779.770491805,0.6088435374149661,,
MET,10.0,8823.000000000002,36.68474051123162,3263652.98,0.7000000000000001,,
GCHE,10.0,385600.0,5.4993160054719565,10814.24409448819,0.511067744518888,,
9866,9.999999999999998,136000.0,-38.628158844765345,3035156.049180328,0.5,,
NYCB,10.0,1181.0,20.142421159715163,18032355.625,0.7000000000000001,,
INSM,9.999999999999998,7519.0,178.79124953652206,2156167.3253968256,0.7000000000000001,,
AEO,10.0,1926.0000000000002,-1.8848700967906136,4410448.556,0.5,,
GNL,10.0,741.0,-23.450413223140494,1483609.208,0.5,,
FULC,10.0,3860.0,-25.769230769230774,953186.8486055777,0.4953186848605578,,
DAY,10.000000000000002,7995.0,15.002876869965487,1553832.530120482,0.7000000000000001,,
XYL,9.999999999999998,12489.0,17.30064806987884,1199112.2490118577,0.7000000000000001,,
ICE,10.0,16121.0,40.14604885681997,2551694.37751004,0.7000000000000001,,
NEO,10.0,17280.0,-9.48140387637506,844999.5338645418,0.4844999533864542,,
KO,10.0,256.48,9.47584087416767,13441244.758064516,0.6895168174833534,,
ANAB,10.0,24610.0,57.85760102629891,343399.1927710843,0.6343399192771085,,
SCI,10.0,88.63,37.881144990665824,896448.5714285715,0.6896448571428573,,
FNF,10.0,633900.0,39.226883373599826,1222243.3187250996,0.7000000000000001,,
SNGSP,10.0,57.165,-0.008745845723285914,4013561.3582677166,0.5,,
TSVT,10.0,40000.0,94.17475728155338,850667.0040160642,0.6850667004016066,,
NEE,10.0,7923.0,35.0434634395773,10780988.709677419,0.7000000000000001,,
ALGN,10.0,2327700.0,5.997267759562849,810332.4,0.600978595191257,,
1,10.0,40.5,2.143757881462803,6120007.5450819675,0.5428751576292561,,
NVCR,10.0,,54.118552732871436,1275864.2570281124,0.7000000000000001,,
PCTY,10.0,208449.99999999997,32.10596362253628,492673.196,0.6492673196000001,,
EVR,9.999999999999998,30837.0,102.1303093864709,326449.696,0.6326449696,,
OC,9.999999999999998,20900.0,51.70211221601219,688788.8087649402,0.668878880876494,,
66,10.0,,-2.3297491039426474,4113559.926530612,0.5,,
LEN,10.0,1744.6999999999998,32.666717359896595,2031275.0,0.7000000000000001,,
MYGN,10.0,1621.0,-12.896292315959155,733529.3968253968,0.4733529396825397,,
WBA,9.999999999999998,901.0,-56.66185666185666,16868715.77470356,0.5,,
TFX,9.999999999999998,190.01,-17.156435298221144,365546.1847389558,0.4365546184738956,,
APO,,0.0,0.0,0.0,0.0,,
EXAS,9.999999999999998,6210.0,-5.4218702406335595,2543167.3162055337,0.5,,
JCI,9.999999999999998,8359.0,54.054552156284565,5039045.397590362,0.7000000000000001,,
TXG,10.0,1590000.0,-65.65132858068698,1646906.4516129033,0.5,,
LYEL,10.0,9500.0,-50.0,1059720.4819277108,0.5,,
GRBK,9.999999999999998,7153.0,44.505050505050505,378436.328,0.6378436328000001,,
SHLS,10.000000000000002,521999.99999999994,-63.900414937759344,4814911.2,0.5,,
FHI,9.999999999999998,,33.022097727980075,715298.4,0.67152984,,
788,10.0,1.02,24.390243902439035,240328918.0737705,0.9999999999999999,,
DAVA,10.0,28.31,-56.04037267080746,514871.38188976375,0.4514871381889764,,
MGM,9.999999999999998,3831.0,-5.055762081784384,4077768.0562248994,0.5,,
MPW,10.0,4390.0,-17.943925233644862,16421473.556,0.5,,
RIOT,10.000000000000002,,-15.266666666666662,24211931.04,0.5,,
VEEV,9.999999999999998,22797999.999999996,27.356013630523435,989395.6,0.6989395600000001,,
CNK,10.0,34210.0,131.30493576741043,2789883.935742972,0.7000000000000001,,
AFG,10.0,,25.865615358244774,306889.37848605576,0.6306889378486057,,
KEP,9.999999999999998,17.94,23.045267489711943,106090.7258064516,0.6106090725806452,,
SMTC,10.0,6389.0,280.07138607971444,1814891.5322580645,0.7000000000000001,,
NVTK,10.0,8356.0,-44.493157964660554,2165911.2952755904,0.5,,
EXLS,9.999999999999998,47630.0,62.94902497434144,931450.9047619047,0.6931450904761906,,
BYSI,10.0,19300.0,116.85393258426966,84252.01612903226,0.6084252016129034,,
SHAK,9.999999999999998,133669.99999999997,115.38833387044794,922350.8047808765,0.6922350804780877,,
SON,10.0,,-7.518261179404963,600566.5454545454,0.4600566545454546,,
ICPT,,0.0,0.0,0.0,0.0,,
AMWD,10.0,,9.280211844005787,147994.93253968254,0.600403730134084,,
ENB,9.999999999999998,,23.64153627311523,4730944.498023716,0.7000000000000001,,
UPST,10.0,787500.0,129.65879265091866,7256624.497991968,0.7000000000000001,,
ORCL,10.0,18520.0,59.95854206253238,8540162.712,0.7000000000000001,,
APPS,10.0,14699.999999999998,-74.52339688041594,3016802.0,0.5,,
UNKL,10.0,5210.0,-31.716906946264743,1190.0039370078741,0.4001190003937008,,
SIRI,10.0,26950.0,-40.89912280701755,3357269.64,0.5,,
6969,10.0,1150.0,71.13095238095238,12373022.204918033,0.7000000000000001,,
KRG,9.999999999999998,2759.0,21.274725274725274,1586340.6904761905,0.7000000000000001,,
NKNC,9.999999999999998,79.8,-20.99009900990099,8835.13779527559,0.4008835137795276,,
NTES,10.0,17.496000000000002,-16.02994816663467,1859893.9516129033,0.5,,
PTON,9.999999999999998,413200.0,62.933753943217674,15670910.402390439,0.7000000000000001,,
AQUA,9.999999999999998,6.085,-26.99460107978404,146349.7716535433,0.41463497716535436,,
MGPI,10.0,,-49.39364142903966,240078.2329317269,0.4240078232931727,,
BEN,10.0,226.9,-11.60888196338138,3871837.501992032,0.5,,
FLO,10.0,2263.0,4.720037019898193,1160856.2908366534,0.5944007403979639,,
GNTX,9.999999999999998,509.5,-1.1958629605688462,1418893.6334661355,0.5,,
LVS,9.999999999999998,53060.0,16.28314705237782,5619669.1075697215,0.7000000000000001,,
BGNE,10.0,16.53846153846154,18.67962022521528,263717.9920318725,0.6263717992031873,,
ICUI,10.0,1639.6,77.83080260303687,273700.0,0.6273700000000001,,
U,9.999999999999998,4820000.0,-26.141587496169173,10565321.984063745,0.5,,
VRSB,10.0,906.25,-20.417124039517017,2971.0551181102364,0.400297105511811,,
1055,,,4.383561643835621,14437250.723140497,0.18767123287671242,,
MDU,10.0,20.07,3.8282462493533473,1559101.219123506,0.576564924987067,,
BYND,9.999999999999998,49699.99999999999,-42.27642276422764,3018337.628,0.5,,
MSEX,10.0,,-4.445416120099107,126687.9357429719,0.4126687935742972,,
PUMP,10.0,8400.0,-7.386990077177508,1434240.4618473896,0.5,,
EHTH,10.0,5650.0,-37.082405345211576,251175.27710843374,0.4251175277108434,,
1066,,,-36.26062322946175,9256614.549586777,0.1,,
CLOV,9.999999999999998,34800.0,248.0,7964274.384,0.7000000000000001,,
AMN,10.0,2603.0,-64.31313408280779,842382.668,0.48423826680000004,,
CRSR,9.999999999999998,73500.0,-43.80733944954129,451203.6,0.44512036,,
168,,,-3.180914512922454,4441190.532786885,0.1,,
1024,10.0,9094339.62264151,-12.283894449499543,29479807.379591838,0.5,,
RF,10.0,2725.0,54.47845804988661,7873400.916,0.7000000000000001,,
GBX,9.999999999999998,,73.60224661730915,310649.8774703557,0.6310649877470357,,
939,9.999999999999998,5.85,30.87248322147651,379243770.31557375,0.7000000000000001,,
HCAT,9.999999999999998,8850.0,14.785992217898828,553489.422310757,0.6553489422310758,,
BPMC,10.0,96550.0,32.769526952695266,711948.3864541833,0.6711948386454184,,
VRTS,9.999999999999998,24697.0,20.838633917213038,42379.604,0.6042379604000001,,
LITE,9.999999999999998,86970.0,97.30036297640655,1447694.4,0.7000000000000001,,
NSC,10.0,275.98,21.027934920843755,1221149.276,0.7000000000000001,,
KR,10.0,61.27,37.16140586523394,4653703.661354582,0.7000000000000001,,
DOCN,10.0,1524800.0,23.886902827429306,1201750.517928287,0.7000000000000001,,
KIM,10.0,2556.0,24.37956204379561,4711261.146825396,0.7000000000000001,,
DAWN,9.999999999999998,139300.0,14.555921052631577,919026.329317269,0.691902632931727,,
1398,9.999999999999998,4.5600000000000005,23.57723577235774,319543971.1393443,0.7000000000000001,,
TENB,10.0,4198.0,2.0666180403598204,909740.18875502,0.5323063796826984,,
2331,9.999999999999998,159.49999999999997,-22.946859903381643,28188932.563265305,0.5,,
CLVT,10.0,,-28.553615960099744,4426360.483870967,0.5,,
EOG,10.0,13331.999999999998,8.39024390243902,3123170.923694779,0.6678048780487804,,
CSX,9.999999999999998,36.55,8.585858585858588,11459445.08366534,0.6717171717171718,,
MBNK,9.999999999999998,2.464,-53.04878048780488,70721.22077922078,0.5570721220779221,,
SYK,10.0,3880.1,33.359683794466406,1255577.532,0.7000000000000001,,
LANC,10.0,,8.028293545534927,129389.68525896415,0.5735048394365949,,
PPC,10.0,5161.0,96.90957649752002,866795.5645161291,0.686679556451613,,
DUOL,10.000000000000002,3482699.9999999995,60.50788091068301,677228.884,0.6677228884,,
CMP,9.999999999999998,1543.0,-38.08186195826646,776055.25,0.47760552500000003,,
PEGA,10.0,9497.0,82.42412600845178,519118.2390438247,0.6519118239043825,,
PTCT,9.999999999999998,43900.0,75.03987240829346,856853.6,0.6856853600000001,,
BJRI,9.999999999999998,,23.00319488817891,373420.8486055777,0.6373420848605579,,
MOEX,10.0,184.88,-7.583104223944022,617376.7755905512,0.46173767755905515,,
KAI,9.999999999999998,41286.0,52.02150379262097,79237.71146245059,0.6079237711462452,,
CNQ,10.0,,-49.092545372731365,3967421.108433735,0.5,,
TGT,10.0,1588.5954381752704,-1.0320843616782556,4121247.8,0.5,,
PAAS,10.0,,39.7862979258328,3966601.606425703,0.7000000000000001,,
ETR,9.999999999999998,15634.0,54.196666337903146,1569440.796,0.7000000000000001,,
GBCI,10.0,5807.0,57.88471995649809,645800.3647058824,0.6645800364705883,,
PBF,10.0,31410.0,-28.548680618744314,2139829.624,0.5,,
HRMY,9.999999999999998,3474000.0,11.168000000000006,478707.812749004,0.6478707812749005,,
COFS,10.000000000000002,,40.059790732436454,21028.0,0.6021028,,
USB,10.0,5330.0,34.970878703469225,8406342.741935484,0.7000000000000001,,
JHG,9.999999999999998,302.0,69.8537682789651,992212.0682730924,0.6992212068273094,,
MATX,10.0,,52.80989242987836,285906.4,0.6285906400000001,,
FORR,10.0,1723.9999999999998,-34.072657743785854,110513.78884462151,0.4110513788844622,,
AXNX,10.0,709800.0,22.25284188770238,689282.4958677687,0.668928249586777,,
LYV,10.0,13834.0,64.43599191727091,2153667.12,0.7000000000000001,,
SONY,9.999999999999998,20.05,17.526377491207516,3850505.685483871,0.7000000000000001,,
ROG,10.0,103.67,-21.758490566037736,146281.93625498007,0.414628193625498,,
PCVX,10.0,94280.0,74.0125507567368,880439.2,0.6880439200000001,,
1378,9.999999999999998,1134.0,88.6855241264559,35281651.54693878,0.7000000000000001,,
FE,10.0,426.3,14.689265536723164,2968931.8,0.7000000000000001,,
1093,10.0,,-26.20087336244541,60566066.31557377,0.5,,
WTRG,10.0,80.12,10.479867622724779,1499463.7096774194,0.7000000000000001,,
MGRC,10.0,,19.198827552515883,231180.64143426294,0.6231180641434264,,
MUSA,9.999999999999998,54965.99999999999,49.55920766216804,193238.1606425703,0.6193238160642571,,
BBY,9.999999999999998,900.1999999999999,20.524835988753512,2945169.6,0.7000000000000001,,
MTX,9.999999999999996,819.3000000000001,27.41835147744947,159415.14,0.6159415140000001,,
CCL,10.0,2544.0,55.596330275229356,29304766.88,0.7000000000000001,,
ROLO,10.0,5.452,-51.01527403414195,125584.51181102362,0.4125584511811024,,
LSCC,9.999999999999998,5675.0,-7.873376623376625,2330336.546184739,0.5,,
ABCB,9.999999999999998,61.05,31.715210355987043,371522.80124223605,0.6371522801242236,,
CMCSA,10.0,4320.0,0.27855153203343674,19259912.452,0.5055710306406688,,
SSTK,9.999999999999998,3130.0,-33.559753767777536,506747.58893280633,0.4506747588932807,,
GOLD,10.0,,-0.28522532800913125,20849381.6,0.5,,
836,10.0,,20.46070460704608,15125519.734693877,0.7000000000000001,,
LASR,9.999999999999998,108499.99999999999,-19.80783444198078,240235.86055776893,0.42402358605577695,,
CCJ,10.000000000000002,,30.178416013925148,4432065.900398406,0.7000000000000001,,
TJX,10.0,126.23,42.520040645816884,5118146.586345381,0.7000000000000001,,
CARS,9.999999999999998,1962.9999999999998,3.3157894736842053,478828.3665338645,0.5141986261270706,,
TYL,10.0,62916.99999999999,52.36353949726351,224527.09163346613,0.6224527091633467,,
FOLD,10.000000000000002,998.0,-10.090090090090083,2768678.444,0.5,,
WMS,10.0,13528.999999999998,7.560820480203523,498771.63095238095,0.6010935726993085,,
2238,,,-15.340909090909092,21326002.35510204,0.1,,
1177,10.0,129.99999999999997,-8.707865168539328,55714697.16734694,0.5,,
GLOB,10.0,188.5,1.594430720862332,476191.20634920633,0.4795077350521673,,
MAC,10.0,2120.0,69.87179487179486,1784961.0557768925,0.7000000000000001,,
KSS,10.0,1500.0,-41.33750488854126,5960463.011952192,0.5,,
BMBL,9.999999999999998,868.9999999999999,-39.526791927627,2958529.880478088,0.5,,
OZON,9.999999999999998,2934.0,8.38566678980421,727896.6771653544,0.6405030035126196,,
CDNS,10.0,30672.000000000004,16.411112797935328,1719625.7028112449,0.7000000000000001,,
BOKF,9.999999999999998,1981166.6666666667,54.75849498763182,152076.45238095237,0.6152076452380953,,
OKTA,9.999999999999998,775600.0,6.9793103448275895,1998372.556,0.6395862068965518,,
NTNX,10.0,2611200.0,46.729602157788264,2465200.0,0.7000000000000001,,
HES,9.999999999999998,150.38,6.133107488178416,2169366.862745098,0.6226621497635684,,
CVS,10.0,5980.0,-12.675233644859823,10952846.586345382,0.5,,
LRCX,10.0,73860.0,4.01351922264469,10911657.738095239,0.5802703844528938,,
THO,10.0,1097.5,3.880738286796019,502790.2301587302,0.5278937887517935,,
QNST,9.999999999999998,22780.0,82.09432454036771,407301.6,0.64073016,,
OGKB,10.0,0.8119658119658119,-44.82952416635445,155286.90157480314,0.7155286901574802,,
IPG,10.0,308.2,-2.1587301587301577,3869407.749003984,0.5,,
DDD,9.999999999999998,2960.0,-48.25174825174825,2191702.8225806453,0.5,,
LSPD,10.0,,12.477504499100169,1089882.148,0.7000000000000001,,
LOPE,10.0,16465.0,18.49586182079886,182977.01612903227,0.6182977016129033,,
MTRN,10.0,,-0.9691252144082294,97045.088,0.40970450880000003,,
FNKO,10.0,117599.99999999999,67.52136752136752,512931.44621513947,0.651293144621514,,
IRDM,10.0,29720.0,-25.15739108536893,1037930.6224899598,0.5,,
ARE,10.0,11023.0,-8.057385937109014,1021275.108,0.5,,
CHX,10.0,3037.0,3.0889341479972847,1796873.2,0.5617786829599457,,
FVRR,10.0,,20.176730486008836,831224.7108433734,0.6831224710843374,,
LSTR,10.0,18211.0,0.9926796805678907,252133.9880952381,0.44506699242088166,,
9868,10.0,4645000.0,-25.321543408360125,15640954.467213115,0.5,,
CLF,10.0,100.0,-31.805782869612653,10232678.441767069,0.5,,
NOMP,10.0,223.01,-53.052503052503056,1183.3976377952756,0.40011833976377953,,
FTI,9.999999999999998,31.37,53.32355816226784,4043142.0157480314,0.7000000000000001,,
UAL,10.0,9682.0,138.94373149062187,8257630.606425703,0.7000000000000001,,
IBTX,10.0,6680.0,61.119150988904956,237170.8,0.62371708,,
SWTX,10.0,415200.0,31.143398610233742,1042443.7888446215,0.7000000000000001,,
USFD,10.0,7020.999999999999,58.81022393123726,1769840.1513944224,0.7000000000000001,,
PINS,10.0,3035000.0,-12.028985507246373,9344836.388,0.5,,
DELL,10.0,12744.0,83.84304673975767,9580672.07142857,0.7000000000000001,,
MO,10.0,173.13017313017315,35.78823529411765,9622240.652,0.7000000000000001,,
VEON,,,72.33502538071068,31427.332,0.2031427332,,
DAN,10.0,1002.9999999999999,-27.893601725377433,1365033.7349397591,0.5,,
GLTR,10.0,519.25,-2.350728725905031,689704.3973214285,0.46897043973214286,,
MSM,10.0,85010.0,-13.449399307676638,556751.6,0.45567516,,
LIN,9.999999999999998,461029.99999999994,13.375467243753686,1823601.2,0.7000000000000001,,
JD,9.999999999999998,18.685,40.54155697630687,14595531.726907631,0.7000000000000001,,
CARR,9.999999999999998,7665.999999999999,43.396932285821165,4091767.732,0.7000000000000001,,
HAS,9.999999999999998,130.3,32.877829900061194,1611007.3855421687,0.7000000000000001,,
BEAM,10.0,2750.0,-6.9688768606224585,1225956.6442687747,0.5,,
ESS,10.0,3013600.0,35.27853840283701,377769.33864541835,0.6377769338645419,,
DKNG,10.000000000000002,436499.99999999994,17.370260822801832,10330361.73015873,0.7000000000000001,,
EVRG,10.0,,28.107036669970253,2137528.956,0.7000000000000001,,
FCN,10.0,20348.0,-11.913419913419917,183887.6,0.41838876,,
CAR,10.0,10888.0,-43.69926056155954,712544.584,0.4712544584,,
HPE,9.999999999999998,2118.0,28.053204353083437,14632744.249011857,0.7000000000000001,,
KAZTP,9.999999999999998,430.5,-36.41063515509601,652.3622047244095,0.40006523622047246,,
PTC,10.0,20006.0,25.115697310819257,791924.2231075697,0.679192422310757,,
HASI,10.0,3139.0,22.857142857142858,1091812.7896825396,0.7000000000000001,,
OFIX,9.999999999999998,195.0,80.72289156626508,400976.4,0.6400976400000001,,
PAR,9.999999999999998,4053.4999999999995,104.87743239828151,343772.56126482214,0.6343772561264823,,
CRM,10.0,330680.0,31.923721375568505,6152806.451612903,0.7000000000000001,,
CBSH,9.999999999999998,15.018,45.55146346191122,521078.496,0.6521078496000001,,
ARCC,9.999999999999998,22149.999999999996,11.530715005035242,3438986.845238095,0.7000000000000001,,
IDA,9.999999999999998,,20.37751167038766,341929.8406374502,0.6341929840637451,,
ALV,9.999999999999998,99.26,-5.753892897835159,685226.532,0.4685226532,,
ARQT,9.999999999999998,130099.99999999999,480.80357142857133,3469097.776,0.7000000000000001,,
LEVI,10.0,17510.0,11.599745060548134,2167774.908366534,0.7000000000000001,,
ACI,10.0,1962.9999999999998,-9.912804038549794,2991022.822834646,0.5,,
SPT,10.0,319999.99999999994,-45.34585824081981,716623.5714285715,0.4716623571428572,,
TDY,9.999999999999998,48577.99999999999,18.604424044142778,239082.27888446214,0.6239082278884464,,
FFIV,10.0,,44.735778226970844,519313.32270916336,0.6519313322709164,,
TXRH,9.999999999999998,205220.0,79.37243247967835,767180.4,0.6767180400000001,,
VRNT,10.0,24619.999999999996,0.40783034257749357,673900.0,0.4755466068515499,,
CRSP,10.0,1705.6666666666667,-28.443574325269193,1639119.920318725,0.5,,
MRC,10.0,1397.0,32.29166666666667,567116.4103585657,0.6567116410358567,,
ADAP,9.999999999999998,0.12,35.84905660377357,1633481.652,0.9999999999999999,,
CCI,9.999999999999998,10630.0,-10.242337245630338,2690451.8514056224,0.5,,
VTRS,9.999999999999998,1315.0,35.847107438016536,8510673.790322581,0.7000000000000001,,
IR,10.0,10425.0,44.75145792835325,2445334.1614173227,0.7000000000000001,,
CMA,9.999999999999998,14.716,48.79676440849342,2091536.152,0.7000000000000001,,
ANGI,9.999999999999998,1870.0,-25.79365079365079,758934.5381526104,0.47589345381526105,,
H,10.000000000000002,15819.999999999998,31.78940353215593,596091.936,0.6596091936000001,,
IQV,10.000000000000002,20106.0,-7.032875572201418,1133596.5421686748,0.5,,
VTR,10.0,255.52,35.39635438745232,2370246.18,0.7000000000000001,,
BLNK,9.999999999999998,1600.0,-50.31055900621118,6022010.30952381,0.5,,
GTLS,10.0,19342.0,45.812287975876345,649259.1075697211,0.6649259107569722,,
SNGS,10.0,23.965,-19.87629555332665,535482.7519685039,0.4535482751968504,,
CBOM,9.999999999999998,7.59,-1.887280248190278,148365.0039370079,0.4148365003937008,,
DM,9.999999999999998,41600.0,-47.34177215189874,418315.544,0.4418315544,,
REGN,10.0,750220.0,-8.878686294514893,532822.3,0.45328223,,
6030,10.0,22.06,38.56783919597989,21263252.532786883,0.7000000000000001,,
BURL,10.0,2820700.0,58.19966348850251,894911.8015873015,0.6894911801587302,,
STX,9.999999999999998,10132999.999999998,28.934979004962457,2409992.696,0.7000000000000001,,
JJSF,9.999999999999998,,1.7134139185541697,84777.6,0.4427460383710834,,
TRIP,10.0,13900.0,-23.246824958586412,2389920.968,0.5,,
MLNK,10.0,23300.0,12.56038647342996,260991.0278884462,0.6260991027888447,,
AMEZ,9.999999999999998,67.35,4.5807453416148896,12118.484251968504,0.49282675525749464,,
VET,10.0,,-14.57119067443797,1162911.1992031874,0.5,,
9995,,,-57.38295318127251,2560576.551020408,0.1,,
1038,9.999999999999998,53.6,38.860103626943,2450483.5040983604,0.7000000000000001,,
SFIX,10.0,240500.0,15.903614457831328,1854413.2771084337,0.7000000000000001,,
669,10.0,1095.9999999999998,37.34335839598997,4863680.518518519,0.7000000000000001,,
FOXA,10.0,4712.0,55.768595041322314,3092392.9477911647,0.7000000000000001,,
TGKBP,10.0,1.04,-12.384161752316771,10259.44094488189,0.7010259440944882,,
ENVX,10.0,92500.0,-25.702811244979916,5418001.20967742,0.5,,
UNH,10.0,61150.0,11.53060480046692,3748844.4297188753,0.7000000000000001,,
WING,10.0,32920.0,34.35637907109623,448750.0873015873,0.6448750087301588,,
ABRD,9.999999999999998,166.2,-36.027713625866056,16172.901574803149,0.4016172901574803,,
PWR,9.999999999999998,34394999.99999999,81.36996414258596,896884.6719367589,0.689688467193676,,
9999,9.999999999999998,1344000.0,-19.32773109243697,7226514.807377049,0.5,,
MCHP,10.0,68170.0,-19.315895372233392,5883730.8,0.5,,
PIKK,10.0,6.7104,-37.074268567141786,761352.9133858267,0.4761352913385827,,
KMT,9.999999999999998,22.968,16.517857142857142,712525.7380952381,0.6712525738095239,,
ONTO,10.0,164030.0,15.522219874639054,562484.4,0.65624844,,
NUS,10.0,7260.0,-58.796821793416576,828170.1181102362,0.48281701181102366,,
DE,10.0,465.76,26.24617136042067,1446203.5903614457,0.7000000000000001,,
LAC,10.0,,-37.88819875776398,5173006.0,0.5,,
HIMS,9.999999999999998,322700.0,262.99212598425197,9010585.3625498,0.7000000000000001,,
PANW,9.999999999999998,3878199.9999999995,35.31279438958863,3789153.880952381,0.7000000000000001,,
DLB,10.0,78390.0,-10.788665073403896,397522.2908366534,0.43975222908366535,,
ROSN,9.999999999999998,47800.0,-15.398230088495577,4065612.7362204725,0.5,,
VRTX,10.0,46813.0,33.51110857599179,1191875.356,0.7000000000000001,,
CF,10.0,8969.0,21.432439750880043,2028018.0722891567,0.7000000000000001,,
CYBR,10.0,32351.0,58.4047397541987,514572.7301587302,0.6514572730158731,,
WU,9.999999999999998,1109.0,-4.725085910652927,4110722.596837945,0.5,,
PNW,10.000000000000002,,23.71820482088161,1144215.3815261044,0.7000000000000001,,
EUTR,10.0,1935.0,-60.01239925604464,5817241.657480315,0.5,,
CELH,10.0,28540.0,-45.49274255156608,5784915.6,0.5,,
OLLI,9.999999999999998,98950.0,29.719454640797068,1034003.5674603175,0.7000000000000001,,
2688,9.999999999999998,522.9999999999999,1.16054158607349,3874969.555102041,0.5232108317214699,,
ATRO,10.0,1614.0,2.47619047619048,155008.8,0.4650246895238096,,
TRMK,10.0,10.03,-44.31490117699312,308621.8622047244,0.43086218622047245,,
ABT,9.999999999999998,,12.97651868048294,5537925.88,0.7000000000000001,,
CACC,10.0,49770.0,8.127484846509802,58738.0,0.5684234969301961,,
SOFL,10.0,74067.06169099569,-21.572779895524498,211810.1968503937,0.4211810196850394,,
6881,,,69.87951807228913,36674256.266393445,0.30000000000000004,,
ZUO,10.0,99000.0,8.910891089108915,1697883.1325301204,0.6782178217821783,,
CUZ,10.0,32.01,43.28558639212174,1296766.043478261,0.7000000000000001,,
ANIP,10.0,572299.9999999999,14.29998002796085,213530.8,0.6213530800000001,,
SWKS,10.0,350.28,-11.49181322013342,2297323.790322581,0.5,,
1801,,,-8.757396449704148,8949836.889344262,0.1,,
PLAY,10.0,3934.0000000000005,-7.804077806421369,1245962.0,0.5,,
WOR,10.0,,-18.344965104685933,311618.10714285716,0.4311618107142857,,
CHPT,10.0,11999.999999999998,-42.58373205741627,13753804.377952756,0.5,,
VAC,9.999999999999998,9924.000000000002,28.715953307393,472172.96812749,0.6472172968127491,,
PAGS,9.999999999999998,294400.0,-31.662024141132772,3849385.3913043477,0.5,,
MRKU,9.999999999999998,3.018,-18.65229110512129,10201.444881889764,0.401020144488189,,
LAZR,10.0,88599.99999999999,248.81889763779523,14266429.004,0.7000000000000001,,
CLH,9.999999999999998,26008.999999999996,52.79638115380095,292950.0,0.629295,,
HRL,10.0,2214.334470989761,2.205419029615625,2551177.82,0.5441083805923125,,
FAST,10.0,8371.0,37.29703132688206,3242501.354581673,0.7000000000000001,,
OABI,9.999999999999998,39100.0,-16.98513800424628,514934.0,0.45149340000000004,,
SJM,9.999999999999998,,4.28711198078804,1166027.2450592886,0.5857422396157608,,
IRTC,10.0,87080.0,-3.1906614785992264,461482.5139442231,0.4461482513944223,,
SKX,10.0,63710.0,6.485040949356515,1826446.516,0.6297008189871304,,
HCA,10.000000000000002,32752.999999999996,27.3741930465894,1179307.9638554216,0.7000000000000001,,
OIS,10.0,551.0,-21.95467422096317,989656.626506024,0.49896566265060244,,
ETN,10.0,37542.0,64.51358457493428,2016605.9206349207,0.7000000000000001,,
PII,10.0,6831.0,-21.07452339688041,738968.4,0.47389684000000004,,
BCC,9.999999999999998,14760.0,28.829536527886884,302371.2,0.6302371200000001,,
APP,10.0,11223000.0,800.9633395772009,4220077.419354838,0.7000000000000001,,
WPC,10.0,57060.0,-12.039463542469557,1235488.844621514,0.5,,
NEOG,9.999999999999998,88.125,-20.563380281690144,1845361.7091633466,0.5,,
PFE,9.999999999999998,524.1999999999999,-10.484972677595628,39090194.7250996,0.5,,
TREX,10.0,7398.999999999999,1.8304431599229263,999085.8924302789,0.5365174524414864,,
ZLAB,9.999999999999996,2.887,6.965542793627279,701714.3067729083,0.7594822865498364,,
MTH,9.999999999999998,19150.0,29.39189189189189,405827.09163346613,0.6405827091633467,,
DORM,10.0,13983.000000000002,81.38539369568039,134104.26984126985,0.6134104269841271,,
CHH,9.999999999999998,15244.0,33.35666170938675,473708.562248996,0.6473708562248996,,
BLNG,10.0,1400.0,-40.45087196937474,25332.94881889764,0.40253329488188977,,
MNST,9.999999999999998,11026.0,-0.07250317201377406,6695487.903225807,0.5,,
VERV,10.0,5610.0,-53.288925895087424,1325625.6,0.5,,
CLX,10.0,167.06,16.167165009387386,1203824.5967741935,0.7000000000000001,,
BLKB,9.999999999999998,84040.0,4.410485774630403,228734.45816733068,0.5110831613093412,,
KRKNP,10.0,7680.0,-34.470989761092156,527.7913385826772,0.4000527791338583,,
RXO,10.0,3019.0,37.227272727272734,833723.2,0.6833723200000001,,
CHMF,9.999999999999998,112320.0,-11.836734693877547,1063648.7716535432,0.5,,
TW,10.0,13327999.999999998,40.828402366863905,859708.2730923694,0.6859708273092371,,
FLS,10.0,48.848,56.163682864450124,1068800.753968254,0.7000000000000001,,
TWLO,10.0,104650.0,54.99111374407585,2663245.9677419355,0.7000000000000001,,
CPS,10.0,15440.0,-15.536105032822764,139517.78,0.41395177800000005,,
VZIO,10.0,113800.0,59.16083916083916,2249666.242063492,0.7000000000000001,,
CLDT,10.0,921.0000000000001,-9.79431929480901,366860.2173913043,0.43668602173913046,,
